player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Josh Giddey,OKC,PG/SG,6600,92.34,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1445,1292433
Giannis Antetokounmpo,MIL,PF/C,11500,91.42,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,178,1292490
Anthony Gill,WAS,PF/C,3100,69.49,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1314,1292554
Cameron Payne,PHI,PG,4200,67.75,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,542,1292450
Jordan Poole,WAS,PG/SG,6800,65.08,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1177,1292507
LeBron James,LAL,SF/PF,9800,55.8,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,126,1292492
Gordon Hayward,OKC,SF/PF,3300,46.17,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,560,1292460
Walker Kessler,UTA,C,4700,43.04,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1625,1292370
Jaylin Williams,OKC,C,3300,35.61,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1622,1292461
Patrick Beverley,MIL,PG/SG,4500,27.03,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,420,1292526
Evan Mobley,CLE,PF/C,6900,23.78,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1405,1292356
Brice Sensabaugh,UTA,SF/PF,4300,23.43,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1734,1292373
Cedi Osman,SAS,SF/PF,3900,16.59,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,834,1292380
Chet Holmgren,OKC,C,7000,14.5,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1623,1292430
Nikola Jokic,DEN,C,12000,8.58,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,489,1292347
Sandro Mamukelashvili,SAS,PF/C,3600,8.24,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1411,1292382
Darius Garland,CLE,PG,7100,7.08,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1135,1292355
Cason Wallace,OKC,PG/SG,3900,6.15,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1730,1292454
Aaron Wiggins,OKC,SF,3500,5.8,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1448,1292458
Khris Middleton,MIL,SF,7100,4.87,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,188,1292504
Marvin Bagley III,WAS,C,5500,4.87,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1030,1292516
Anthony Davis,LAL,PF/C,10400,4.64,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,387,1292491
Caris LeVert,CLE,PG/SG,6700,4.18,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,664,1292357
Josh Hart,NYK,SF/PF,7400,3.48,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,875,1292426
Anthony Edwards,MIN,SG/SF,9400,3.25,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1372,1292493
Kelly Oubre Jr.,PHI,SG/SF,6500,3.25,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,265,1292434
Taylor Hendricks,UTA,PF,4800,3.13,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1732,1292369
Victor Wembanyama,SAS,C,10800,3.02,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1710,1292348
Terry Rozier,MIA,PG/SG,6900,2.9,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,13,1292432
Isaiah Joe,OKC,SG/SF,3600,2.78,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1284,1292456
Kyle Lowry,PHI,PG/SG,5000,2.78,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,88,1292439
Fred VanVleet,HOU,PG,8100,2.55,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,689,1292498
Malaki Branham,SAS,PG/SG,4100,2.55,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1600,1292376
Kyle Anderson,MIN,SF/PF,5000,2.44,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,439,1292521
Luguentz Dort,OKC,SF,4300,2.44,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1246,1292447
Jared Butler,WAS,PG,3800,2.32,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1432,1292535
D'Angelo Russell,LAL,PG,7000,2.2,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,339,1292505
Rui Hachimura,LAL,SF/PF,5900,1.86,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1165,1292513
Austin Reaves,LAL,PG/SG,7300,1.39,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1482,1292503
Jalen Green,HOU,PG/SG,8900,1.28,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,1435,1292494
Bobby Portis,MIL,PF/C,6100,1.28,159539,NBA,DraftKings,2117,2025-09-18T02:32:12.150799+00:00,114,1292511
